dynamics_loss_epoch,dynamics_loss_step,epoch,initial_omega_loss_epoch,initial_omega_loss_step,initial_theta_loss_epoch,initial_theta_loss_step,step,train_loss_epoch,train_loss_step
0.4582613408565521,,0,0.0640612244606018,,0.4208664894104004,,31,0.9431890861305721,
,0.034354232251644135,1,,0.038512881845235825,,0.39618733525276184,49,,0.46905444099240595
0.05257353559136391,,1,0.049131251871585846,,0.3747643530368805,,63,0.4764691634003791,
0.037847913801670074,,2,0.05991768836975098,,0.3467084467411041,,95,0.4444741233864883,
,0.03838840126991272,3,,0.07209061831235886,,0.3182465434074402,99,,0.4287255620377115
0.03619594871997833,,3,0.07168667763471603,,0.32283902168273926,,127,0.4307216745207154,
,0.09146560728549957,4,,0.08036553859710693,,0.3035595417022705,149,,0.4753906891100533
0.03761008381843567,,4,0.07815536856651306,,0.3089490234851837,,159,0.42471443857834384,
0.03791789337992668,,5,0.0836280807852745,,0.29768040776252747,,191,0.41922639133582323,
,0.04663513973355293,6,,0.08461996912956238,,0.2991248071193695,199,,0.43037991597768643
0.03563438728451729,,6,0.0892200618982315,,0.28424492478370667,,223,0.40909941090193436,
,0.016520094126462936,7,,0.10974153876304626,,0.23277418315410614,249,,0.35903581385433875
0.03814614191651344,,7,0.09296981990337372,,0.2683836817741394,,255,0.39949961222829716,
0.028076527640223503,,8,0.0974399745464325,,0.2604648768901825,,287,0.3859813937768964,
,0.030115991830825806,9,,0.09397163987159729,,0.2422534078359604,299,,0.36634103580136756
0.03863880783319473,,9,0.10503946244716644,,0.2348257452249527,,319,0.378504031881779,
,0.009005172178149223,10,,0.10817667096853256,,0.22565782070159912,349,,0.34283966419602196
0.03271649405360222,,10,0.10442547500133514,,0.2408844232559204,,351,0.3780263753131217,
0.03187968209385872,,11,0.10999537259340286,,0.2240813672542572,,383,0.3659563935044365,
,0.10653681308031082,12,,0.10647328943014145,,0.21183478832244873,399,,0.4248448919457935
0.03517503663897514,,12,0.12066234648227692,,0.20344603061676025,,415,0.35928337223603674,
0.024569032713770866,,13,0.11775857210159302,,0.20590823888778687,,447,0.3482358738522132,
,0.023247014731168747,14,,0.09497641026973724,,0.22950240969657898,449,,0.34772583628648146
0.025536654517054558,,14,0.12274955958127975,,0.1976930946111679,,479,0.3459793441706062,
,0.11019157618284225,15,,0.1481686681509018,,0.1659318506717682,499,,0.4242920888748485
0.02547331713140011,,15,0.1302940994501114,,0.18601861596107483,,511,0.341786040946941,
0.02292751893401146,,16,0.12696684896945953,,0.19150276482105255,,543,0.34139716083019556,
,0.008820128627121449,17,,0.13739626109600067,,0.17444531619548798,549,,0.32066170480950285
0.02390514872968197,,17,0.13085153698921204,,0.18587960302829742,,575,0.3406362974531323,
,0.009268191643059254,18,,0.14999201893806458,,0.16251589357852936,599,,0.3217760953646439
0.022045478224754333,,18,0.12935474514961243,,0.1891164481639862,,607,0.3405166848216248,
0.022103644907474518,,19,0.13079111278057098,,0.1857033520936966,,639,0.33859810507374044,
,0.006793678272515535,20,,0.1236359179019928,,0.1924312263727188,649,,0.32286081706777686
0.022003665566444397,,20,0.1284763067960739,,0.1866828203201294,,671,0.33716280777302526,
,0.005982644855976105,21,,0.12579652667045593,,0.18701951205730438,699,,0.31879868094138075
0.022942353039979935,,21,0.13191090524196625,,0.1808764636516571,,703,0.33572970724277296,
0.022702664136886597,,22,0.1313403993844986,,0.18436098098754883,,735,0.33840400167163187,
,0.019629554823040962,23,,0.1503811925649643,,0.16291497647762299,749,,0.3329257107683111
0.0232449471950531,,23,0.13276991248130798,,0.18238213658332825,,767,0.33839697424179166,
,0.04691309481859207,24,,0.10434504598379135,,0.2138463705778122,799,,0.3651045148229526
