dynamics_loss_epoch,dynamics_loss_step,epoch,initial_omega_loss_epoch,initial_omega_loss_step,initial_theta_loss_epoch,initial_theta_loss_step,step,train_loss_epoch,train_loss_step
78.0733642578125,,0,5.963797092437744,,39.704219818115234,,31,123.74137878417969,
,76.80935668945312,1,,4.140676537645049e-06,,0.6767650246620178,49,,77.48612213134766
69.28943634033203,,1,0.47441399097442627,,1.7642197608947754,,63,71.528076171875,
43.621944427490234,,2,0.39934042096138,,1.2130651473999023,,95,45.23435592651367,
,37.44038009643555,3,,0.6828796863555908,,3.5081255435943604,99,,41.631385803222656
21.094594955444336,,3,1.2323144674301147,,2.563349723815918,,127,24.890256881713867,
,7.801593780517578,4,,0.03155655786395073,,1.2911549806594849,149,,9.124305725097656
9.214326858520508,,4,0.6547849774360657,,1.3032375574111938,,159,11.17234992980957,
6.036381721496582,,5,2.126737117767334,,0.7073162198066711,,191,8.87043571472168,
,8.174994468688965,6,,0.7882080078125,,0.9700508713722229,199,,9.933253288269043
6.633047580718994,,6,0.7537302374839783,,1.102691411972046,,223,8.489469528198242,
,4.996168613433838,7,,0.6060309410095215,,0.3749576807022095,249,,5.977157115936279
6.7221198081970215,,7,0.23885490000247955,,0.45169371366500854,,255,7.412667751312256,
3.8239736557006836,,8,0.914124608039856,,0.1214786097407341,,287,4.859577655792236,
,3.0473551750183105,9,,0.17432183027267456,,0.018913263455033302,299,,3.2405903339385986
3.8281562328338623,,9,0.8899591565132141,,0.11761290580034256,,319,4.835728645324707,
,4.582726955413818,10,,0.0072416625916957855,,0.1206306666135788,349,,4.710599422454834
3.369236707687378,,10,0.6952833533287048,,0.15443405508995056,,351,4.218954563140869,
3.2843148708343506,,11,0.2854745388031006,,0.13416503369808197,,383,3.703953742980957,
,1.5773144960403442,12,,1.4885646104812622,,0.0018836704548448324,399,,3.067762851715088
2.49977970123291,,12,1.3642630577087402,,0.021411338821053505,,415,3.8854541778564453,
3.0478203296661377,,13,0.5717811584472656,,0.019310275092720985,,447,3.6389122009277344,
,1.5787737369537354,14,,0.07186569273471832,,0.011531520634889603,449,,1.6621708869934082
2.776458978652954,,14,0.21616624295711517,,0.02198321558535099,,479,3.01460862159729,
,1.8787750005722046,15,,2.2113959789276123,,1.82664757630846e-06,499,,4.09017276763916
2.644339084625244,,15,2.502502202987671,,0.05633911117911339,,511,5.203179836273193,
2.879499912261963,,16,1.1429338455200195,,0.07464588433504105,,543,4.097080230712891,
,4.3293867111206055,17,,0.043182067573070526,,0.002715005073696375,549,,4.375283718109131
2.6622045040130615,,17,0.33215978741645813,,0.011807090602815151,,575,3.006171941757202,
,1.9030718803405762,18,,0.08408383280038834,,0.0005173207027837634,599,,1.987673044204712
2.319056272506714,,18,0.06273632496595383,,0.016150644049048424,,607,2.3979430198669434,
1.838018774986267,,19,0.6750215291976929,,0.017403868958353996,,639,2.5304439067840576,
