dynamics_loss_epoch,dynamics_loss_step,epoch,initial_omega_loss_epoch,initial_omega_loss_step,initial_theta_loss_epoch,initial_theta_loss_step,step,train_loss_epoch,train_loss_step
,0.03313300386071205,0,,0.0507812425494194,,0.412154883146286,49,,0.49606913947517417
0.31738680601119995,,0,0.04458428919315338,,0.4148411750793457,,62,0.7768123115031894,
,0.04534415155649185,1,,0.06482432782649994,,0.3564152121543884,99,,0.46658367853981547
0.023951927199959755,,1,0.06278598308563232,,0.36273396015167236,,125,0.44947187155842966,
,0.07299128919839859,2,,0.07951640337705612,,0.3217422366142273,149,,0.4742499133027447
0.029515020549297333,,2,0.07486958056688309,,0.32697567343711853,,188,0.4313602240475885,
,0.04982532933354378,3,,0.0823061615228653,,0.31233251094818115,199,,0.44446399387380775
,0.007561106700450182,3,,0.0814436674118042,,0.30729830265045166,249,,0.39630309020103516
0.030246756970882416,,3,0.07901112735271454,,0.3084876835346222,,251,0.4177455557071445,
,0.026809237897396088,4,,0.08148699998855591,,0.2878414988517761,299,,0.3961377463410307
0.03286025673151016,,4,0.08854583650827408,,0.2794991135597229,,314,0.40090516441393825,
,0.006980184465646744,5,,0.10108034312725067,,0.24605606496334076,349,,0.35411659090001274
0.03842289000749588,,5,0.10378538072109222,,0.23943282663822174,,377,0.38164106874576964,
,0.007272116839885712,6,,0.16190031170845032,,0.16269747912883759,399,,0.33186991995143655
0.03758440539240837,,6,0.11921321600675583,,0.20897430181503296,,440,0.3657719501975393,
,0.11693798750638962,7,,0.10971507430076599,,0.21499137580394745,449,,0.44164442942356524
,0.009127363562583923,7,,0.1381234973669052,,0.17428159713745117,499,,0.32153246230390886
0.02380402199923992,,7,0.12755680084228516,,0.19287192821502686,,503,0.3442327466345984,
,0.019852977246046066,8,,0.1354886293411255,,0.17575505375862122,549,,0.33109665564601776
0.027884332463145256,,8,0.12820179760456085,,0.18979011476039886,,566,0.34587626524291687,
,0.002811397658661008,9,,0.1427164226770401,,0.1689530313014984,599,,0.31448085869605064
0.021794112399220467,,9,0.1327492743730545,,0.18084199726581573,,629,0.3353853870925664,
,0.006233365274965763,10,,0.12982013821601868,,0.1863221377134323,649,,0.3223756409223075
0.017889216542243958,,10,0.13276445865631104,,0.18214717507362366,,692,0.3328008708470853,
,0.0069540380500257015,11,,0.1445295363664627,,0.1654883772134781,699,,0.31697195450767307
,0.0046448782086372375,11,,0.10031114518642426,,0.220223069190979,749,,0.32517909447764404
