dynamics_loss_epoch,dynamics_loss_step,epoch,initial_omega_loss_epoch,initial_omega_loss_step,initial_theta_loss_epoch,initial_theta_loss_step,step,train_loss_epoch,train_loss_step
1.4615955352783203,,0,0.06680209934711456,,0.7530950307846069,,31,2.281492887467794,
,0.06511438637971878,1,,0.075003482401371,,0.3803980052471161,49,,0.5205158579748541
0.06301502138376236,,1,0.06737682968378067,,0.39778590202331543,,63,0.5281776996343596,
0.028928004205226898,,2,0.0508362278342247,,0.40203648805618286,,95,0.48180065932283167,
,0.03219376131892204,3,,0.05553985387086868,,0.3854609429836273,99,,0.4731945507305387
0.024765348061919212,,3,0.05804926156997681,,0.38118624687194824,,127,0.4640008101595729,
,0.013619042932987213,4,,0.06311673671007156,,0.36345773935317993,149,,0.44019353043246695
0.02336953394114971,,4,0.06302223354578018,,0.36543333530426025,,159,0.4518250794968448,
0.02823824994266033,,5,0.07093287259340286,,0.33977121114730835,,191,0.4389423602941876,
,0.030950527638196945,6,,0.07253988832235336,,0.3297484815120697,199,,0.43323889930299836
0.0360577329993248,,6,0.07883691042661667,,0.31085312366485596,,223,0.4257477505146142,
,0.06586644053459167,7,,0.08951476216316223,,0.2711787521839142,249,,0.42655996806798435
0.03271110728383064,,7,0.08264968544244766,,0.29973310232162476,,255,0.4150938422114812,
0.03346262127161026,,8,0.08633200824260712,,0.28740304708480835,,287,0.4071976579576275,
,0.08374051004648209,9,,0.10622236132621765,,0.23987580835819244,299,,0.42983868559508387
0.03311522677540779,,9,0.09327259659767151,,0.26585716009140015,,319,0.39224500430579473,
,0.016706719994544983,10,,0.09213904291391373,,0.2621740400791168,349,,0.371019811727417
0.03555727005004883,,10,0.10147345066070557,,0.24269376695156097,,351,0.3797244861603664,
0.03018748015165329,,11,0.1058809906244278,,0.2339872568845749,,383,0.3700557302626376,
,0.04468212276697159,12,,0.10274095088243484,,0.22594229876995087,399,,0.37336537406912274
0.029919086024165154,,12,0.11348312348127365,,0.21654829382896423,,415,0.35995047992531,
0.02748134173452854,,13,0.1177709549665451,,0.20715756714344025,,447,0.35240984336429876,
,0.006067901849746704,14,,0.12239255756139755,,0.20069465041160583,449,,0.32915510951494553
0.02298879064619541,,14,0.11976712197065353,,0.2031811773777008,,479,0.3459370469344766,
,0.003844291204586625,15,,0.11907032132148743,,0.1994004249572754,499,,0.322315036050696
0.025823872536420822,,15,0.12412088364362717,,0.1942301243543625,,511,0.344174885415325,
0.02217976376414299,,16,0.1254284828901291,,0.19186469912528992,,543,0.3394729431164264,
,0.13510358333587646,17,,0.1300513744354248,,0.18544656038284302,549,,0.45060151767178247
0.02067568153142929,,17,0.12884415686130524,,0.18717561662197113,,575,0.33669548160303514,
,0.05961984395980835,18,,0.12906746566295624,,0.18285736441612244,599,,0.3715446728250907
0.02133936807513237,,18,0.12891536951065063,,0.1848137229681015,,607,0.33506847337163564,
0.0200812891125679,,19,0.1294759064912796,,0.18544518947601318,,639,0.33500241708311995,
,0.029217541217803955,20,,0.12937261164188385,,0.18508481979370117,649,,0.34367497817023307
0.019635915756225586,,20,0.13191664218902588,,0.18181422352790833,,671,0.3333667757157284,
,0.006494992878288031,21,,0.1289484202861786,,0.18256020545959473,699,,0.3180036101943099
0.020436445251107216,,21,0.1300448775291443,,0.18438442051410675,,703,0.33486573518308166,
0.01850871741771698,,22,0.1334107369184494,,0.17940254509449005,,735,0.3313220062688473,
,0.06062128022313118,23,,0.1361561417579651,,0.17349430918693542,749,,0.3702717297893707
0.018442736938595772,,23,0.13438093662261963,,0.17791685461997986,,767,0.330740495511584,
,0.0008262211922556162,24,,0.12883509695529938,,0.18332889676094055,799,,0.31299021739884336
0.018167925998568535,,24,0.1327766627073288,,0.1790645271539688,,799,0.33000909406774925,
0.017604881897568703,,25,0.13432981073856354,,0.1772754043340683,,831,0.329210094723976,
,0.017778674140572548,26,,0.10485418885946274,,0.2131861299276352,849,,0.3358189943377082
0.01733688823878765,,26,0.13263575732707977,,0.17999951541423798,,863,0.3299721520900063,
0.017400367185473442,,27,0.1364777684211731,,0.1753809005022049,,895,0.3292590328995553,
,0.0014649274526163936,28,,0.13795608282089233,,0.17207199335098267,899,,0.31149299368085914
0.017071818932890892,,28,0.13406452536582947,,0.17758256196975708,,927,0.32871888565487506,
,0.016864247620105743,29,,0.14012955129146576,,0.17103509604930878,949,,0.3280288966287731
0.01808837614953518,,29,0.13568007946014404,,0.175497904419899,,959,0.3292663626508655,
0.01735382154583931,,30,0.13484683632850647,,0.17679591476917267,,991,0.32899659701225054,
,0.0038102655671536922,31,,0.1415199488401413,,0.17320799827575684,999,,0.31853820516829023
0.016529280692338943,,31,0.13218383491039276,,0.18099474906921387,,1023,0.32970783793353176,
,0.012094007804989815,32,,0.11937923729419708,,0.19357623159885406,1049,,0.32504948007390544
0.0174865685403347,,32,0.13652946054935455,,0.1742459535598755,,1055,0.32826197340679325,
0.017349135130643845,,33,0.1369897872209549,,0.1744077205657959,,1087,0.32874664855409685,
,0.041678380221128464,34,,0.12606224417686462,,0.18574856221675873,1099,,0.35348918647211713
0.017085015773773193,,34,0.1337391585111618,,0.17809511721134186,,1119,0.328919287708252,
,0.02625155635178089,35,,0.12534035742282867,,0.18638965487480164,1149,,0.3379815572300874
0.0169228408485651,,35,0.13574528694152832,,0.1750732660293579,,1151,0.3277414042231173,
0.017309915274381638,,36,0.13510467112064362,,0.17592354118824005,,1183,0.3283381515874725,
,0.0010832914849743247,37,,0.13506479561328888,,0.17512869834899902,1199,,0.311276774307015
0.017197849228978157,,37,0.13753674924373627,,0.17328143119812012,,1215,0.3280160118962914,
0.01720588468015194,,38,0.13792432844638824,,0.1738768368959427,,1247,0.3290070398352727,
,0.03843236342072487,39,,0.10570055991411209,,0.2118765264749527,1249,,0.3560094516200925
0.016989152878522873,,39,0.13363529741764069,,0.17848485708236694,,1279,0.32910931631071455,
,0.012859088368713856,40,,0.13913516700267792,,0.17099545896053314,1299,,0.3229897225211882
0.017079278826713562,,40,0.13737131655216217,,0.17364871501922607,,1311,0.3280993423808942,
0.017186366021633148,,41,0.1356702595949173,,0.17561306059360504,,1343,0.32846969837220263,
,0.001140330801717937,42,,0.12867438793182373,,0.18329647183418274,1349,,0.3131111929839684
0.01717521622776985,,42,0.13660867512226105,,0.1740747094154358,,1375,0.3278586025623875,
,0.017494533210992813,43,,0.13500003516674042,,0.1761031299829483,1399,,0.3285977047224033
0.016361018642783165,,43,0.13429094851016998,,0.17718908190727234,,1407,0.32784107007904734,
0.017393935471773148,,44,0.13744013011455536,,0.1736946403980255,,1439,0.328528693884461,
,0.0057744975201785564,45,,0.1307951658964157,,0.18004043400287628,1449,,0.3166100945582776
0.017247498035430908,,45,0.13724170625209808,,0.17306651175022125,,1471,0.32755572428428636,
,0.019926616922020912,46,,0.14584210515022278,,0.16533496975898743,1499,,0.33110369920125776
0.016606226563453674,,46,0.1361812800168991,,0.1750742346048355,,1503,0.3278617560287768,
0.01671810820698738,,47,0.13588370382785797,,0.1749640703201294,,1535,0.3275659227817733,
,0.0015691808657720685,48,,0.13589279353618622,,0.17546263337135315,1549,,0.31292460218130846
0.01675001159310341,,48,0.13864096999168396,,0.1727527230978012,,1567,0.3281436940046278,
,0.001561292796395719,49,,0.12381496280431747,,0.18826070427894592,1599,,0.3136369651403702
0.017380667850375175,,49,0.13630276918411255,,0.17508046329021454,,1599,0.32876390231641234,
0.01636582985520363,,50,0.1363006830215454,,0.17506113648414612,,1631,0.32772764680461325,
,0.022015659138560295,51,,0.13935594260692596,,0.1703994870185852,1649,,0.3317710907604812
0.017467156052589417,,51,0.137943297624588,,0.17250901460647583,,1663,0.3279194649887822,
0.016761019825935364,,52,0.1362195909023285,,0.1753331869840622,,1695,0.3283138085749045,
,0.00326443649828434,53,,0.11784808337688446,,0.19552701711654663,1699,,0.316639542168887
0.016647204756736755,,53,0.13822270929813385,,0.1723042130470276,,1727,0.32717411766691534,
,0.00914112851023674,54,,0.13087530434131622,,0.17959679663181305,1749,,0.3196132225811835
0.017211822792887688,,54,0.13551798462867737,,0.175552099943161,,1759,0.3282819430265818,
0.01686425693333149,,55,0.13853956758975983,,0.17302803695201874,,1791,0.3284318649754739,
,0.003099960507825017,56,,0.16372689604759216,,0.14913535118103027,1799,,0.3159622092093592
0.01604117825627327,,56,0.13731524348258972,,0.17433688044548035,,1823,0.32769330766592825,
,0.00598330982029438,57,,0.1300702840089798,,0.18069276213645935,1849,,0.31674635292664816
0.016534311696887016,,57,0.1373637616634369,,0.17286619544029236,,1855,0.32676426913756085,
0.017156196758151054,,58,0.13770805299282074,,0.1726953089237213,,1887,0.3275595328494953,
,0.008232204243540764,59,,0.1392366588115692,,0.17128042876720428,1899,,0.3187492835563031
0.016858836635947227,,59,0.13704775273799896,,0.17377232015132904,,1919,0.32767889380662657,
,0.004997325129806995,60,,0.121980682015419,,0.19023998081684113,1949,,0.31721798748070046
0.016374457627534866,,60,0.1372963935136795,,0.1731431633234024,,1951,0.32681402507536855,
0.016031883656978607,,61,0.13649210333824158,,0.17526580393314362,,1983,0.32778984475786754,
,0.014292669482529163,62,,0.14058220386505127,,0.16860704123973846,1999,,0.32348191859245917
0.018549639731645584,,62,0.14041045308113098,,0.16966816782951355,,2015,0.32862824376470445,
0.016518158838152885,,63,0.1342458426952362,,0.17808681726455688,,2047,0.3288508050038601,
,0.001330996979959309,64,,0.1478598415851593,,0.16316573321819305,2049,,0.3123565745978587
0.017303194850683212,,64,0.13924336433410645,,0.1718968152999878,,2079,0.3284433657132334,
,0.046113260090351105,65,,0.13095496594905853,,0.17940039932727814,2099,,0.3564686271644405
0.018741413950920105,,65,0.13721154630184174,,0.17381225526332855,,2111,0.3297652246773212,
0.01737338863313198,,66,0.13677100837230682,,0.17532159388065338,,2143,0.32946601090482536,
,0.01849295385181904,67,,0.13105247914791107,,0.18012581765651703,2149,,0.32967124837680073
0.016090743243694305,,67,0.13830414414405823,,0.1737464815378189,,2175,0.3281413712603866,
,0.004211380146443844,68,,0.1271548718214035,,0.18395842611789703,2199,,0.31532468400304636
0.015939706936478615,,68,0.1378730833530426,,0.1753922998905182,,2207,0.32920509759054173,
0.016383424401283264,,69,0.13733692467212677,,0.17329324781894684,,2239,0.3270136028510455,
,0.044046446681022644,70,,0.1442335546016693,,0.16814938187599182,2249,,0.35642938069904684
0.015418327413499355,,70,0.13508716225624084,,0.17732979357242584,,2271,0.32783527877789786,
,0.001893040956929326,71,,0.12480653822422028,,0.1867750734090805,2299,,0.31347464870841985
0.01675666868686676,,71,0.14095602929592133,,0.16978254914283752,,2303,0.32749525236329663,
0.016062410548329353,,72,0.13629579544067383,,0.17427842319011688,,2335,0.3266366190166583,
,0.02108202688395977,73,,0.1488271951675415,,0.159896120429039,2349,,0.32980534360414926
0.01564359851181507,,73,0.13873600959777832,,0.1726221889257431,,2367,0.32700182996856453,
,0.007823541760444641,74,,0.12790559232234955,,0.1829797923564911,2399,,0.3187089368978901
0.016808824613690376,,74,0.136689230799675,,0.17427518963813782,,2399,0.3277732153037578,
0.015647772699594498,,75,0.1384172886610031,,0.17231488227844238,,2431,0.3263799690107755,
,0.023443492129445076,76,,0.11087329685688019,,0.2046862691640854,2449,,0.33900306380805206
0.01673409342765808,,76,0.1338725984096527,,0.1791209578514099,,2463,0.32972763767024243,
0.016864890232682228,,77,0.13707475364208221,,0.1749451756477356,,2495,0.32888480290815325,
,0.04537680000066757,78,,0.1657155454158783,,0.14513655006885529,2499,,0.35622889057079765
0.016658321022987366,,78,0.13982683420181274,,0.17145226895809174,,2527,0.32793740136525734,
,0.006095374468713999,79,,0.14598336815834045,,0.1648990958929062,2549,,0.3169778494188679
0.015022560954093933,,79,0.13588693737983704,,0.1754521280527115,,2559,0.3263616254205548,
