dynamics_loss_epoch,dynamics_loss_step,epoch,initial_omega_loss_epoch,initial_omega_loss_step,initial_theta_loss_epoch,initial_theta_loss_step,step,train_loss_epoch,train_loss_step
88.63986206054688,,0,48.954132080078125,,219.60345458984375,,7,357.197509765625,
110.18759155273438,,1,11.658488273620605,,23.3729248046875,,15,145.21902465820312,
124.29200744628906,,2,6.59744119644165,,27.39455795288086,,23,158.28399658203125,
99.39386749267578,,3,0.4953358471393585,,7.852517127990723,,31,107.7417221069336,
91.57012176513672,,4,3.1293373107910156,,6.572702407836914,,39,101.27215576171875,
80.45095825195312,,5,0.9800167083740234,,25.13290023803711,,47,106.56387329101562,
,111.14303588867188,6,,4.525777339935303,,11.548487663269043,49,,127.21730041503906
103.98887634277344,,6,4.055129051208496,,6.091281414031982,,55,114.13529968261719,
91.79277038574219,,7,1.4738727807998657,,1.9497363567352295,,63,95.21636199951172,
66.56424713134766,,8,2.8776144981384277,,4.576961040496826,,71,74.0188217163086,
41.13500213623047,,9,0.8211051225662231,,6.346638202667236,,79,48.30274963378906,
10.732583045959473,,10,0.1637021154165268,,5.988250732421875,,87,16.884532928466797,
3.248471260070801,,11,0.17287729680538177,,5.492717266082764,,95,8.914064407348633,
,16.16455841064453,12,,0.7899686694145203,,1.0307111740112305,99,,17.985239028930664
6.194238185882568,,12,0.272472083568573,,3.766490936279297,,103,10.233201026916504,
11.869037628173828,,13,0.03948204964399338,,3.3160400390625,,111,15.224559783935547,
9.232043266296387,,14,0.10464388132095337,,2.9722135066986084,,119,12.308899879455566,
2.1295201778411865,,15,0.035010743886232376,,4.057590007781982,,127,6.2221198081970215,
2.032677412033081,,16,0.08706865459680557,,3.264878988265991,,135,5.384625434875488,
1.2641847133636475,,17,0.11952628940343857,,3.6459953784942627,,143,5.029706954956055,
,3.671513795852661,18,,0.004596946761012077,,2.481217622756958,149,,6.1573286056518555
1.9535038471221924,,18,0.1505073606967926,,3.286376953125,,151,5.390388011932373,
1.9333341121673584,,19,0.040094878524541855,,3.381472110748291,,159,5.354901313781738,
5.179382801055908,,20,0.22152304649353027,,2.0046262741088867,,167,7.405531883239746,
1.0798566341400146,,21,0.052379440516233444,,3.638002634048462,,175,4.770238876342773,
1.1481668949127197,,22,0.044010940939188004,,3.518310546875,,183,4.710488319396973,
1.7741867303848267,,23,0.01726500317454338,,2.9121716022491455,,191,4.703622817993164,
,1.3889886140823364,24,,0.04337175935506821,,2.980692148208618,199,,4.413052558898926
1.6179585456848145,,24,0.04304124787449837,,2.707793951034546,,199,4.368793487548828,
1.51368248462677,,25,0.046203047037124634,,2.90010666847229,,207,4.459992408752441,
1.5676239728927612,,26,0.05201314389705658,,2.658125877380371,,215,4.277763366699219,
1.4734718799591064,,27,0.0220575463026762,,2.716437816619873,,223,4.2119669914245605,
1.416015625,,28,0.021396802738308907,,2.763373613357544,,231,4.200786590576172,
1.3470637798309326,,29,0.03930865600705147,,2.7833151817321777,,239,4.169687271118164,
1.4223088026046753,,30,0.03643607720732689,,2.6484367847442627,,247,4.107181549072266,
,1.4797776937484741,31,,0.1689016968011856,,2.2154734134674072,249,,3.8641529083251953
1.5001758337020874,,31,0.1829642951488495,,2.4812049865722656,,255,4.1643452644348145,
1.234370231628418,,32,0.05529475957155228,,2.756941318511963,,263,4.046606063842773,
1.523138165473938,,33,0.14147238433361053,,2.4480855464935303,,271,4.112696170806885,
1.5381946563720703,,34,0.47550728917121887,,2.4235196113586426,,279,4.437221527099609,
1.9097734689712524,,35,0.18419964611530304,,2.3400485515594482,,287,4.434021949768066,
1.3281776905059814,,36,0.10448811948299408,,2.9889934062957764,,295,4.421658992767334,
,0.7665722370147705,37,,0.2694377899169922,,3.3268792629241943,299,,4.362889289855957
2.7644224166870117,,37,0.06578079611063004,,2.6194307804107666,,303,5.449633598327637,
1.789829134941101,,38,0.02169152908027172,,2.6257519721984863,,311,4.437272548675537,
1.3684571981430054,,39,0.04744141176342964,,2.758608341217041,,319,4.174507141113281,
1.6705585718154907,,40,0.05217062309384346,,2.2981040477752686,,327,4.0208330154418945,
1.3650304079055786,,41,0.09770490229129791,,2.5963521003723145,,335,4.059087753295898,
1.234429955482483,,42,0.05754454433917999,,2.670640707015991,,343,3.9626152515411377,
,2.4850239753723145,43,,0.7102527022361755,,1.1877543926239014,349,,4.383030891418457
2.2824013233184814,,43,0.28473302721977234,,1.6898915767669678,,351,4.257025718688965,
1.923917531967163,,44,0.3321531116962433,,2.6561594009399414,,359,4.912230491638184,
1.6706489324569702,,45,0.20792630314826965,,2.515049695968628,,367,4.393624782562256,
1.5146185159683228,,46,0.26919025182724,,2.6561355590820312,,375,4.439944267272949,
2.471997022628784,,47,0.13349178433418274,,2.387427806854248,,383,4.992916584014893,
1.6920735836029053,,48,0.20181742310523987,,2.5978527069091797,,391,4.491744041442871,
,2.3431830406188965,49,,0.035136543214321136,,2.256709098815918,399,,4.635028839111328
1.5553267002105713,,49,0.055303905159235,,2.735914468765259,,399,4.3465447425842285,
1.4013888835906982,,50,0.10699567943811417,,2.8712050914764404,,407,4.379590034484863,
1.4801641702651978,,51,0.16980160772800446,,2.7389144897460938,,415,4.388880252838135,
1.4056463241577148,,52,0.08196696639060974,,2.494204044342041,,423,3.9818174839019775,
1.383725643157959,,53,0.10053818672895432,,2.3761961460113525,,431,3.860460042953491,
1.58856999874115,,54,0.16261804103851318,,2.2798824310302734,,439,4.031070709228516,
2.0447781085968018,,55,0.22304105758666992,,2.3022756576538086,,447,4.570095062255859,
,1.491875171661377,56,,0.10448884218931198,,2.5512502193450928,449,,4.147614479064941
1.3209325075149536,,56,0.10216965526342392,,2.484755039215088,,455,3.9078571796417236,
1.670596718788147,,57,0.42133283615112305,,2.2452712059020996,,463,4.337201118469238,
1.6504101753234863,,58,0.06174476444721222,,2.6440563201904297,,471,4.356211185455322,
1.375859022140503,,59,0.10081668943166733,,2.348738193511963,,479,3.8254146575927734,
1.3020762205123901,,60,0.21143406629562378,,2.458246946334839,,487,3.971756935119629,
1.4813567399978638,,61,0.168564572930336,,2.2849440574645996,,495,3.934865951538086,
,1.8375617265701294,62,,0.23501111567020416,,2.028038263320923,499,,4.100611209869385
1.8374091386795044,,62,0.22020336985588074,,2.0069756507873535,,503,4.0645880699157715,
1.7543525695800781,,63,0.024851707741618156,,2.193976879119873,,511,3.9731810092926025,
1.297628402709961,,64,0.08158985525369644,,2.5209624767303467,,519,3.9001810550689697,
1.3978307247161865,,65,0.09831552952528,,2.3725533485412598,,527,3.868699550628662,
1.3781160116195679,,66,0.053209248930215836,,2.345795154571533,,535,3.7771198749542236,
1.4565272331237793,,67,0.1169419065117836,,2.178670644760132,,543,3.7521395683288574,
,1.7923916578292847,68,,0.004142135381698608,,2.2046263217926025,549,,4.001160144805908
1.6809417009353638,,68,0.12165030837059021,,2.1154518127441406,,551,3.918043375015259,
1.3139252662658691,,69,0.16859553754329681,,2.3494224548339844,,559,3.8319427967071533,
1.5697940587997437,,70,0.14972424507141113,,2.126615285873413,,567,3.8461337089538574,
1.5815898180007935,,71,0.056416574865579605,,2.1373627185821533,,575,3.775369167327881,
1.47015380859375,,72,0.08167566359043121,,2.2545979022979736,,583,3.8064277172088623,
1.727990746498108,,73,0.1466376632452011,,2.1618905067443848,,591,4.0365190505981445,
,1.7604882717132568,74,,0.30724698305130005,,2.0187389850616455,599,,4.086474418640137
1.7300856113433838,,74,0.1727169007062912,,2.1020567417144775,,599,4.004859447479248,
1.4882252216339111,,75,0.16662830114364624,,2.1858110427856445,,607,3.8406646251678467,
1.6994740962982178,,76,0.450172483921051,,2.1700761318206787,,615,4.319722652435303,
1.796173334121704,,77,0.09317019581794739,,2.2798094749450684,,623,4.169153213500977,
1.8319705724716187,,78,0.26122820377349854,,2.6057987213134766,,631,4.698997497558594,
1.6410940885543823,,79,0.04466639831662178,,2.555039644241333,,639,4.240799903869629,
1.694332480430603,,80,0.13834725320339203,,2.5207927227020264,,647,4.3534722328186035,
,1.868945837020874,81,,0.06976057589054108,,2.3361454010009766,649,,4.2748517990112305
1.4005857706069946,,81,0.07164549827575684,,2.562382698059082,,655,4.034614086151123,
1.913266897201538,,82,0.06704998016357422,,1.9316447973251343,,663,3.911961555480957,
1.3492486476898193,,83,0.2025032937526703,,2.5155892372131348,,671,4.067341327667236,
1.5914528369903564,,84,0.07335041463375092,,2.2187743186950684,,679,3.8835771083831787,
1.4990195035934448,,85,0.12439574301242828,,2.1461262702941895,,687,3.7695417404174805,
1.4496874809265137,,86,0.08779802173376083,,2.1882822513580322,,695,3.7257683277130127,
,1.3649725914001465,87,,0.027266187593340874,,2.3100521564483643,699,,3.7022910118103027
1.466092824935913,,87,0.09656177461147308,,2.18253231048584,,703,3.7451868057250977,
1.7403866052627563,,88,0.04429023340344429,,2.0017173290252686,,711,3.7863941192626953,
1.3969948291778564,,89,0.17117737233638763,,2.334831476211548,,719,3.9030039310455322,
2.053907632827759,,90,0.3061961531639099,,1.8984458446502686,,727,4.258549690246582,
1.460390329360962,,91,0.5513105988502502,,2.331190347671509,,735,4.342891693115234,
1.6002295017242432,,92,0.047409653663635254,,2.3938868045806885,,743,4.041525840759277,
,1.1128191947937012,93,,0.034088391810655594,,2.448122978210449,749,,3.5950305461883545
1.4232618808746338,,93,0.2690303921699524,,2.3173089027404785,,751,4.00960111618042,
1.5950982570648193,,94,0.1405457705259323,,2.300424098968506,,759,4.036068439483643,
1.333724021911621,,95,0.07761163264513016,,2.3771657943725586,,767,3.788501739501953,
1.4863615036010742,,96,0.046836256980895996,,2.2587532997131348,,775,3.7919514179229736,
1.554744839668274,,97,0.0820288211107254,,2.116624116897583,,783,3.7533974647521973,
